id,en_correct,zh_correct,en_char_len,zh_char_len,qwen3-8b_en_tokens,qwen3-8b_zh_tokens,qwen3-8b_ratio,deepseek-v3_en_tokens,deepseek-v3_zh_tokens,deepseek-v3_ratio,seed-coder-8b_en_tokens,seed-coder-8b_zh_tokens,seed-coder-8b_ratio
gsm8k_test_000727,0,1,1045,534,329,339,1.0303951367781155,294,268,0.9115646258503401,342,322,0.9415204678362573
gsm8k_test_000728,1,1,487,339,185,241,1.3027027027027027,163,199,1.2208588957055215,190,237,1.2473684210526317
gsm8k_test_000729,0,1,1077,566,408,373,0.9142156862745098,336,302,0.8988095238095238,424,383,0.9033018867924528
gsm8k_test_000730,1,1,456,186,147,111,0.7551020408163265,133,97,0.7293233082706767,154,113,0.7337662337662337
gsm8k_test_000731,1,1,972,414,317,234,0.7381703470031545,299,217,0.725752508361204,333,236,0.7087087087087087
gsm8k_test_000732,1,1,559,320,212,201,0.9481132075471698,198,169,0.8535353535353535,213,199,0.9342723004694836
gsm8k_test_000733,1,1,369,106,106,60,0.5660377358490566,102,56,0.5490196078431373,113,61,0.5398230088495575
gsm8k_test_000734,1,1,681,276,205,175,0.8536585365853658,205,154,0.751219512195122,213,176,0.8262910798122066
gsm8k_test_000735,1,1,470,371,188,245,1.303191489361702,161,190,1.1801242236024845,196,240,1.2244897959183674
gsm8k_test_000736,1,1,473,449,185,246,1.3297297297297297,155,204,1.3161290322580645,191,250,1.3089005235602094
gsm8k_test_000737,1,1,990,429,293,285,0.9726962457337884,277,261,0.9422382671480144,310,276,0.8903225806451613
gsm8k_test_000738,1,1,745,361,247,189,0.7651821862348178,226,170,0.7522123893805309,262,193,0.7366412213740458
gsm8k_test_000739,1,1,829,264,271,189,0.6974169741697417,246,159,0.6463414634146342,288,176,0.6111111111111112
gsm8k_test_000740,0,1,881,278,255,187,0.7333333333333333,236,159,0.673728813559322,262,190,0.7251908396946565
gsm8k_test_000741,1,1,428,309,140,172,1.2285714285714286,135,151,1.1185185185185185,149,185,1.2416107382550337
gsm8k_test_000742,1,1,651,230,203,134,0.6600985221674877,183,114,0.6229508196721312,211,146,0.6919431279620853
gsm8k_test_000743,1,1,364,216,131,142,1.083969465648855,129,134,1.0387596899224807,136,147,1.0808823529411764
gsm8k_test_000744,0,1,1272,126,351,76,0.21652421652421652,337,73,0.2166172106824926,361,79,0.2188365650969529
gsm8k_test_000745,0,1,733,160,271,109,0.4022140221402214,226,84,0.37168141592920356,282,115,0.4078014184397163
gsm8k_test_000746,0,1,871,395,295,245,0.8305084745762712,269,203,0.7546468401486989,301,243,0.8073089700996677
gsm8k_test_000747,1,1,537,172,164,104,0.6341463414634146,150,95,0.6333333333333333,172,110,0.6395348837209303
gsm8k_test_000748,1,1,714,355,250,197,0.788,214,190,0.8878504672897196,261,199,0.7624521072796935
gsm8k_test_000749,0,0,651,385,198,223,1.1262626262626263,180,182,1.011111111111111,205,232,1.1317073170731706
gsm8k_test_000750,1,1,960,663,323,466,1.4427244582043344,302,392,1.2980132450331126,337,453,1.344213649851632
gsm8k_test_000751,1,1,530,454,189,267,1.4126984126984128,175,231,1.32,200,279,1.395
gsm8k_test_000752,0,1,470,262,141,152,1.0780141843971631,125,133,1.064,147,161,1.0952380952380953
gsm8k_test_000753,0,1,584,226,192,164,0.8541666666666666,181,134,0.7403314917127072,209,157,0.7511961722488039
gsm8k_test_000754,0,0,1297,728,406,545,1.3423645320197044,369,493,1.3360433604336044,431,532,1.234338747099768
gsm8k_test_000755,1,1,444,149,130,91,0.7,129,83,0.6434108527131783,137,92,0.6715328467153284
gsm8k_test_000756,1,1,381,177,135,115,0.8518518518518519,122,96,0.7868852459016393,142,115,0.8098591549295775
gsm8k_test_000757,1,1,664,285,253,195,0.7707509881422925,237,175,0.7383966244725738,264,191,0.7234848484848485
gsm8k_test_000758,1,1,335,204,121,131,1.0826446280991735,105,111,1.0571428571428572,125,135,1.08
gsm8k_test_000759,1,1,395,229,131,149,1.1374045801526718,117,117,1.0,143,152,1.062937062937063
gsm8k_test_000760,1,1,538,289,180,200,1.1111111111111112,165,162,0.9818181818181818,190,203,1.068421052631579
gsm8k_test_000761,1,1,626,257,222,156,0.7027027027027027,199,135,0.678391959798995,233,157,0.6738197424892703
gsm8k_test_000762,1,1,266,276,112,152,1.3571428571428572,98,133,1.3571428571428572,116,163,1.4051724137931034
gsm8k_test_000763,1,1,512,288,217,195,0.8986175115207373,189,164,0.8677248677248677,224,194,0.8660714285714286
gsm8k_test_000764,1,1,665,315,212,190,0.8962264150943396,210,174,0.8285714285714286,226,189,0.8362831858407079
gsm8k_test_000765,1,1,610,361,226,210,0.9292035398230089,188,169,0.898936170212766,230,220,0.9565217391304348
gsm8k_test_000766,1,1,321,207,100,126,1.26,90,107,1.1888888888888889,106,133,1.2547169811320755
gsm8k_test_000767,1,1,626,280,202,157,0.7772277227722773,182,137,0.7527472527472527,208,161,0.7740384615384616
gsm8k_test_000768,0,1,621,291,226,184,0.8141592920353983,192,148,0.7708333333333334,239,193,0.8075313807531381
gsm8k_test_000769,1,0,1080,727,352,438,1.2443181818181819,317,376,1.1861198738170347,366,449,1.226775956284153
gsm8k_test_000770,1,1,732,299,195,191,0.9794871794871794,199,165,0.8291457286432161,213,178,0.8356807511737089
gsm8k_test_000771,1,1,380,368,121,212,1.7520661157024793,111,184,1.6576576576576576,127,218,1.7165354330708662
gsm8k_test_000772,1,1,727,275,226,187,0.827433628318584,220,160,0.7272727272727273,238,181,0.7605042016806722
gsm8k_test_000773,1,1,405,336,155,202,1.303225806451613,140,160,1.1428571428571428,165,205,1.2424242424242424
gsm8k_test_000774,0,1,776,553,254,330,1.2992125984251968,230,276,1.2,261,328,1.2567049808429118
gsm8k_test_000775,1,1,729,355,218,222,1.018348623853211,197,191,0.9695431472081218,232,219,0.9439655172413793
gsm8k_test_000776,1,1,278,164,109,104,0.9541284403669725,87,81,0.9310344827586207,114,108,0.9473684210526315
gsm8k_test_000777,1,1,1060,732,388,467,1.2036082474226804,323,362,1.1207430340557276,416,464,1.1153846153846154
gsm8k_test_000778,1,1,500,347,191,237,1.2408376963350785,171,199,1.1637426900584795,207,231,1.1159420289855073
gsm8k_test_000779,0,1,1141,592,379,389,1.0263852242744063,345,341,0.9884057971014493,390,393,1.0076923076923077
gsm8k_test_000780,0,0,937,732,377,451,1.1962864721485411,335,398,1.1880597014925374,394,457,1.1598984771573604
gsm8k_test_000781,1,1,671,207,190,139,0.7315789473684211,187,112,0.5989304812834224,213,134,0.6291079812206573
gsm8k_test_000782,0,0,606,273,207,171,0.8260869565217391,191,154,0.806282722513089,212,175,0.8254716981132075
gsm8k_test_000783,1,1,926,638,346,394,1.138728323699422,320,348,1.0875,369,398,1.0785907859078592
gsm8k_test_000784,1,1,488,332,142,220,1.5492957746478873,135,192,1.4222222222222223,149,212,1.4228187919463087
gsm8k_test_000785,1,1,550,418,183,262,1.4316939890710383,164,201,1.225609756097561,191,252,1.3193717277486912
gsm8k_test_000786,1,1,603,237,178,155,0.8707865168539326,165,128,0.7757575757575758,187,156,0.8342245989304813
gsm8k_test_000787,1,1,613,270,201,159,0.7910447761194029,185,140,0.7567567567567568,207,165,0.7971014492753623
gsm8k_test_000788,1,1,676,248,206,146,0.7087378640776699,178,116,0.651685393258427,212,149,0.7028301886792453
gsm8k_test_000789,1,1,802,328,234,204,0.8717948717948718,215,187,0.8697674418604651,244,207,0.8483606557377049
gsm8k_test_000790,1,1,863,397,282,238,0.8439716312056738,264,213,0.8068181818181818,296,242,0.8175675675675675
gsm8k_test_000791,1,1,285,213,113,135,1.1946902654867257,93,109,1.1720430107526882,119,142,1.1932773109243697
gsm8k_test_000792,1,1,597,153,191,95,0.4973821989528796,178,83,0.46629213483146065,201,96,0.47761194029850745
gsm8k_test_000793,1,1,436,340,157,226,1.4394904458598725,138,185,1.3405797101449275,163,218,1.3374233128834356
gsm8k_test_000794,1,1,504,249,173,151,0.8728323699421965,159,136,0.8553459119496856,176,164,0.9318181818181818
gsm8k_test_000795,1,1,423,180,153,120,0.7843137254901961,132,97,0.7348484848484849,158,119,0.7531645569620253
gsm8k_test_000796,1,0,758,398,302,245,0.8112582781456954,238,201,0.8445378151260504,312,260,0.8333333333333334
gsm8k_test_000797,1,1,491,149,164,90,0.5487804878048781,145,75,0.5172413793103449,171,93,0.543859649122807
gsm8k_test_000798,1,1,1059,340,359,243,0.6768802228412256,311,201,0.6463022508038585,381,247,0.6482939632545932
gsm8k_test_000799,1,1,362,235,118,147,1.2457627118644068,120,140,1.1666666666666667,133,152,1.1428571428571428
gsm8k_test_000800,1,1,452,283,171,147,0.8596491228070176,142,122,0.8591549295774648,178,155,0.8707865168539326
gsm8k_test_000801,1,1,793,424,273,297,1.0879120879120878,229,226,0.9868995633187773,277,290,1.0469314079422383
gsm8k_test_000802,1,1,906,403,329,268,0.8145896656534954,299,235,0.7859531772575251,344,260,0.7558139534883721
gsm8k_test_000803,1,1,987,358,334,242,0.7245508982035929,300,211,0.7033333333333334,349,237,0.6790830945558739
gsm8k_test_000804,1,1,566,422,172,262,1.5232558139534884,159,233,1.4654088050314464,179,260,1.452513966480447
gsm8k_test_000805,1,1,435,303,161,188,1.1677018633540373,136,142,1.0441176470588236,169,183,1.0828402366863905
gsm8k_test_000806,0,1,979,586,360,390,1.0833333333333333,317,327,1.0315457413249212,380,380,1.0
gsm8k_test_000807,0,1,900,514,273,299,1.0952380952380953,249,262,1.0522088353413654,283,297,1.0494699646643109
gsm8k_test_000808,1,1,1076,416,336,251,0.7470238095238095,301,223,0.7408637873754153,354,272,0.768361581920904
gsm8k_test_000809,1,0,461,178,141,131,0.9290780141843972,130,104,0.8,150,134,0.8933333333333333
gsm8k_test_000810,1,1,1413,466,411,276,0.6715328467153284,385,238,0.6181818181818182,424,295,0.6957547169811321
gsm8k_test_000811,1,1,766,158,227,93,0.40969162995594716,207,77,0.3719806763285024,232,99,0.4267241379310345
gsm8k_test_000812,1,1,782,547,291,367,1.261168384879725,278,336,1.20863309352518,298,370,1.2416107382550337
gsm8k_test_000813,1,0,707,288,232,167,0.7198275862068966,229,147,0.6419213973799127,249,189,0.7590361445783133
gsm8k_test_000814,0,0,1184,824,375,500,1.3333333333333333,330,399,1.209090909090909,397,496,1.2493702770780857
gsm8k_test_000815,1,1,1341,316,515,218,0.42330097087378643,495,197,0.397979797979798,546,213,0.3901098901098901
gsm8k_test_000816,1,1,305,143,116,96,0.8275862068965517,102,72,0.7058823529411765,124,96,0.7741935483870968
gsm8k_test_000817,1,1,462,170,140,103,0.7357142857142858,135,89,0.6592592592592592,147,114,0.7755102040816326
gsm8k_test_000818,0,1,786,358,264,212,0.803030303030303,240,189,0.7875,273,224,0.8205128205128205
gsm8k_test_000819,1,1,432,387,151,251,1.6622516556291391,122,192,1.5737704918032787,156,261,1.6730769230769231
gsm8k_test_000820,1,1,301,341,108,122,1.1296296296296295,96,109,1.1354166666666667,114,128,1.1228070175438596
gsm8k_test_000821,1,1,547,377,179,222,1.2402234636871508,159,190,1.1949685534591195,187,233,1.2459893048128343
gsm8k_test_000822,1,1,483,285,176,170,0.9659090909090909,160,141,0.88125,187,174,0.93048128342246
gsm8k_test_000823,0,0,559,311,176,158,0.8977272727272727,171,159,0.9298245614035088,187,177,0.946524064171123
gsm8k_test_000824,1,1,589,490,187,155,0.8288770053475936,173,146,0.8439306358381503,194,157,0.8092783505154639
gsm8k_test_000825,1,1,643,286,263,190,0.7224334600760456,224,155,0.6919642857142857,276,195,0.7065217391304348
gsm8k_test_000826,1,1,521,321,174,182,1.0459770114942528,172,162,0.9418604651162791,184,197,1.0706521739130435
gsm8k_test_000827,0,0,861,490,284,324,1.1408450704225352,264,278,1.053030303030303,311,311,1.0
gsm8k_test_000828,1,1,457,273,173,112,0.6473988439306358,154,94,0.6103896103896104,183,116,0.6338797814207651
gsm8k_test_000829,1,1,654,587,247,225,0.9109311740890689,202,184,0.9108910891089109,255,233,0.9137254901960784
gsm8k_test_000830,0,1,934,353,325,204,0.6276923076923077,293,174,0.5938566552901023,341,212,0.6217008797653959
gsm8k_test_000831,1,1,1207,732,379,485,1.279683377308707,348,406,1.1666666666666667,407,477,1.171990171990172
gsm8k_test_000832,1,1,366,282,147,177,1.2040816326530612,130,139,1.0692307692307692,153,180,1.1764705882352942
gsm8k_test_000833,1,1,1051,456,359,267,0.7437325905292479,322,230,0.7142857142857143,370,262,0.7081081081081081
gsm8k_test_000834,1,1,622,305,202,188,0.9306930693069307,186,157,0.8440860215053764,214,181,0.8457943925233645
gsm8k_test_000835,0,0,1133,529,390,331,0.8487179487179487,363,292,0.8044077134986226,408,313,0.7671568627450981
gsm8k_test_000836,1,1,623,227,228,147,0.6447368421052632,199,118,0.592964824120603,235,153,0.6510638297872341
gsm8k_test_000837,1,1,943,392,312,246,0.7884615384615384,266,197,0.7406015037593985,320,247,0.771875
gsm8k_test_000838,1,1,771,219,221,136,0.6153846153846154,209,123,0.5885167464114832,231,141,0.6103896103896104
gsm8k_test_000839,1,1,408,253,130,176,1.353846153846154,123,157,1.2764227642276422,134,175,1.3059701492537314
gsm8k_test_000840,1,0,1059,471,358,290,0.8100558659217877,345,266,0.7710144927536232,371,292,0.7870619946091644
gsm8k_test_000841,1,1,315,179,120,111,0.925,93,87,0.9354838709677419,124,115,0.9274193548387096
gsm8k_test_000842,1,1,327,140,103,83,0.8058252427184466,97,68,0.7010309278350515,112,87,0.7767857142857143
gsm8k_test_000843,1,1,562,285,180,175,0.9722222222222222,175,146,0.8342857142857143,192,182,0.9479166666666666
gsm8k_test_000844,1,1,1032,439,332,284,0.8554216867469879,298,245,0.8221476510067114,340,272,0.8
gsm8k_test_000845,1,1,698,265,189,175,0.9259259259259259,181,153,0.8453038674033149,195,185,0.9487179487179487
gsm8k_test_000846,1,1,785,381,218,243,1.114678899082569,205,205,1.0,230,245,1.065217391304348
gsm8k_test_000847,1,1,738,467,270,271,1.0037037037037038,242,232,0.9586776859504132,281,277,0.9857651245551602
gsm8k_test_000848,1,1,587,364,183,256,1.3989071038251366,170,213,1.2529411764705882,191,247,1.293193717277487
gsm8k_test_000849,1,1,376,235,130,141,1.0846153846153845,116,115,0.9913793103448276,135,142,1.0518518518518518
gsm8k_test_000850,1,1,458,261,170,179,1.0529411764705883,157,149,0.9490445859872612,182,175,0.9615384615384616
gsm8k_test_000851,1,1,630,172,192,101,0.5260416666666666,175,88,0.5028571428571429,197,113,0.5736040609137056
gsm8k_test_000852,1,1,484,323,140,201,1.4357142857142857,130,162,1.2461538461538462,149,205,1.3758389261744965
gsm8k_test_000853,1,1,485,278,166,159,0.9578313253012049,147,136,0.9251700680272109,173,167,0.9653179190751445
gsm8k_test_000854,1,1,607,338,231,214,0.9264069264069265,204,178,0.8725490196078431,233,205,0.8798283261802575
gsm8k_test_000855,1,1,686,354,317,251,0.7917981072555205,289,218,0.754325259515571,330,250,0.7575757575757576
gsm8k_test_000856,1,1,766,206,203,126,0.6206896551724138,198,117,0.5909090909090909,212,133,0.6273584905660378
gsm8k_test_000857,1,1,566,256,186,151,0.8118279569892473,160,129,0.80625,194,163,0.8402061855670103
gsm8k_test_000858,1,0,781,306,275,191,0.6945454545454546,245,170,0.6938775510204082,296,204,0.6891891891891891
gsm8k_test_000859,1,1,457,438,198,277,1.398989898989899,160,231,1.44375,198,276,1.393939393939394
gsm8k_test_000860,1,1,297,148,96,93,0.96875,96,87,0.90625,100,98,0.98
gsm8k_test_000861,1,1,1150,494,379,322,0.8496042216358839,353,287,0.8130311614730878,388,311,0.8015463917525774
gsm8k_test_000862,1,1,854,293,294,182,0.6190476190476191,271,166,0.6125461254612546,303,181,0.5973597359735974
gsm8k_test_000863,1,1,545,198,192,134,0.6979166666666666,167,108,0.6467065868263473,200,134,0.67
gsm8k_test_000864,1,1,575,401,186,245,1.3172043010752688,168,205,1.2202380952380953,193,256,1.3264248704663213
gsm8k_test_000865,1,1,419,271,149,187,1.25503355704698,137,162,1.1824817518248176,154,188,1.2207792207792207
gsm8k_test_000866,1,1,877,262,355,168,0.4732394366197183,325,144,0.4430769230769231,382,172,0.450261780104712
gsm8k_test_000867,1,1,297,176,91,113,1.2417582417582418,91,103,1.1318681318681318,95,114,1.2
gsm8k_test_000868,1,1,489,377,176,226,1.2840909090909092,155,199,1.2838709677419355,184,228,1.2391304347826086
gsm8k_test_000869,1,1,303,153,105,97,0.9238095238095239,90,73,0.8111111111111111,115,101,0.8782608695652174
gsm8k_test_000870,1,1,617,335,217,200,0.9216589861751152,192,160,0.8333333333333334,223,198,0.8878923766816144
gsm8k_test_000871,1,1,835,393,301,226,0.7508305647840532,275,190,0.6909090909090909,316,231,0.7310126582278481
gsm8k_test_000872,1,1,638,278,241,186,0.7717842323651453,225,159,0.7066666666666667,251,190,0.7569721115537849
gsm8k_test_000873,1,1,474,220,185,137,0.7405405405405405,163,111,0.6809815950920245,190,143,0.7526315789473684
gsm8k_test_000874,1,1,412,189,136,119,0.875,121,92,0.7603305785123967,142,123,0.8661971830985915
gsm8k_test_000875,1,1,291,187,119,117,0.9831932773109243,106,101,0.9528301886792453,124,122,0.9838709677419355
gsm8k_test_000876,1,1,812,405,266,319,1.199248120300752,248,276,1.1129032258064515,286,290,1.013986013986014
gsm8k_test_000877,0,1,908,493,308,285,0.9253246753246753,263,242,0.9201520912547528,325,301,0.9261538461538461
gsm8k_test_000878,1,1,413,228,142,137,0.9647887323943662,136,122,0.8970588235294118,151,140,0.9271523178807947
gsm8k_test_000879,1,0,521,512,189,331,1.7513227513227514,173,273,1.5780346820809248,199,338,1.6984924623115578
gsm8k_test_000880,1,1,577,314,186,188,1.010752688172043,176,160,0.9090909090909091,190,194,1.0210526315789474
gsm8k_test_000881,1,1,696,323,235,201,0.8553191489361702,215,166,0.772093023255814,254,198,0.7795275590551181
gsm8k_test_000882,1,1,1338,712,444,467,1.0518018018018018,416,399,0.9591346153846154,467,459,0.9828693790149893
gsm8k_test_000883,1,1,598,238,200,156,0.78,180,132,0.7333333333333333,216,157,0.7268518518518519
gsm8k_test_000884,1,1,418,180,130,107,0.823076923076923,119,89,0.7478991596638656,139,114,0.8201438848920863
gsm8k_test_000885,1,1,345,287,124,182,1.467741935483871,107,147,1.3738317757009346,131,187,1.4274809160305344
gsm8k_test_000886,1,1,546,386,180,244,1.3555555555555556,167,219,1.311377245508982,189,239,1.2645502645502646
gsm8k_test_000887,1,1,596,343,198,201,1.0151515151515151,188,183,0.973404255319149,205,211,1.0292682926829269
gsm8k_test_000888,1,1,287,134,95,94,0.9894736842105263,91,81,0.8901098901098901,103,95,0.9223300970873787
gsm8k_test_000889,1,1,525,358,180,216,1.2,173,192,1.1098265895953756,189,219,1.1587301587301588
gsm8k_test_000890,1,1,437,399,171,218,1.2748538011695907,153,184,1.2026143790849673,182,232,1.2747252747252746
gsm8k_test_000891,1,1,648,335,253,188,0.7430830039525692,229,166,0.7248908296943232,260,190,0.7307692307692307
gsm8k_test_000892,1,1,618,256,200,174,0.87,188,149,0.7925531914893617,208,168,0.8076923076923077
gsm8k_test_000893,1,1,266,229,88,139,1.5795454545454546,76,116,1.5263157894736843,95,142,1.4947368421052631
gsm8k_test_000894,1,0,1769,809,613,457,0.7455138662316476,567,428,0.7548500881834215,627,487,0.7767145135566188
gsm8k_test_000895,1,1,386,292,149,140,0.9395973154362416,137,136,0.9927007299270073,158,146,0.9240506329113924
gsm8k_test_000896,1,1,325,338,102,202,1.9803921568627452,90,161,1.788888888888889,110,196,1.7818181818181817
gsm8k_test_000897,1,1,612,412,199,212,1.065326633165829,194,202,1.041237113402062,209,216,1.0334928229665072
gsm8k_test_000898,1,1,447,343,166,203,1.2228915662650603,147,172,1.1700680272108843,172,205,1.191860465116279
gsm8k_test_000899,1,1,324,164,98,106,1.0816326530612246,87,87,1.0,104,106,1.0192307692307692
gsm8k_test_000900,0,1,955,407,315,226,0.7174603174603175,288,204,0.7083333333333334,332,223,0.6716867469879518
gsm8k_test_000901,0,0,1061,393,301,232,0.770764119601329,302,214,0.7086092715231788,315,235,0.746031746031746
gsm8k_test_000902,1,1,415,243,151,143,0.9470198675496688,143,130,0.9090909090909091,159,154,0.9685534591194969
gsm8k_test_000903,0,1,852,331,274,202,0.7372262773722628,254,188,0.7401574803149606,285,223,0.7824561403508772
gsm8k_test_000904,1,1,526,142,156,89,0.5705128205128205,148,73,0.49324324324324326,165,93,0.5636363636363636
gsm8k_test_000905,1,1,645,269,221,168,0.7601809954751131,209,145,0.69377990430622,227,166,0.7312775330396476
gsm8k_test_000906,1,1,649,275,212,169,0.7971698113207547,203,167,0.8226600985221675,221,180,0.8144796380090498
gsm8k_test_000907,1,1,196,140,68,72,1.0588235294117647,64,67,1.046875,73,75,1.0273972602739727
gsm8k_test_000908,1,1,343,174,137,102,0.7445255474452555,124,96,0.7741935483870968,140,111,0.7928571428571428
gsm8k_test_000909,1,1,803,418,301,250,0.8305647840531561,278,215,0.7733812949640287,328,247,0.7530487804878049
gsm8k_test_000910,1,1,513,214,182,141,0.7747252747252747,157,105,0.6687898089171974,195,145,0.7435897435897436
gsm8k_test_000911,1,1,585,321,193,190,0.9844559585492227,168,155,0.9226190476190477,202,194,0.9603960396039604
gsm8k_test_000912,1,1,600,206,171,141,0.8245614035087719,166,120,0.7228915662650602,184,148,0.8043478260869565
gsm8k_test_000913,1,1,900,261,252,183,0.7261904761904762,243,152,0.6255144032921811,268,180,0.6716417910447762
gsm8k_test_000914,1,1,481,166,174,109,0.6264367816091954,150,86,0.5733333333333334,173,109,0.630057803468208
gsm8k_test_000915,1,1,369,214,125,129,1.032,122,109,0.8934426229508197,131,125,0.9541984732824428
gsm8k_test_000916,1,1,681,475,237,365,1.540084388185654,220,298,1.3545454545454545,245,317,1.2938775510204081
gsm8k_test_000917,1,1,333,193,105,118,1.1238095238095238,101,105,1.0396039603960396,113,120,1.0619469026548674
gsm8k_test_000918,1,1,422,353,137,223,1.6277372262773722,128,184,1.4375,142,227,1.5985915492957747
gsm8k_test_000919,1,1,794,437,254,271,1.0669291338582678,236,225,0.9533898305084746,276,263,0.9528985507246377
gsm8k_test_000920,1,1,609,388,232,259,1.1163793103448276,227,235,1.0352422907488987,239,271,1.1338912133891212
gsm8k_test_000921,1,1,535,180,160,112,0.7,158,104,0.6582278481012658,169,121,0.7159763313609467
gsm8k_test_000922,1,1,664,130,196,78,0.3979591836734694,183,70,0.3825136612021858,207,84,0.4057971014492754
gsm8k_test_000923,0,0,891,439,263,318,1.209125475285171,260,277,1.0653846153846154,274,301,1.0985401459854014
gsm8k_test_000924,1,1,634,339,199,221,1.1105527638190955,190,199,1.0473684210526315,207,217,1.0483091787439613
gsm8k_test_000925,1,1,562,259,197,191,0.9695431472081218,177,156,0.8813559322033898,202,188,0.9306930693069307
gsm8k_test_000926,1,1,1442,1016,461,692,1.5010845986984815,435,569,1.3080459770114943,483,636,1.3167701863354038
gsm8k_test_000927,1,1,884,306,306,225,0.7352941176470589,253,177,0.6996047430830039,318,195,0.6132075471698113
gsm8k_test_000928,0,0,607,278,208,176,0.8461538461538461,194,151,0.7783505154639175,227,177,0.7797356828193832
gsm8k_test_000929,0,1,808,289,256,191,0.74609375,231,149,0.645021645021645,261,179,0.685823754789272
gsm8k_test_000930,1,1,487,316,143,198,1.3846153846153846,136,170,1.25,148,205,1.385135135135135
gsm8k_test_000931,1,1,861,532,378,326,0.8624338624338624,328,287,0.875,395,330,0.8354430379746836
gsm8k_test_000932,1,1,680,210,210,140,0.6666666666666666,207,123,0.5942028985507246,219,140,0.639269406392694
gsm8k_test_000933,1,1,522,203,175,139,0.7942857142857143,167,119,0.7125748502994012,185,144,0.7783783783783784
gsm8k_test_000934,1,0,749,370,250,246,0.984,214,193,0.9018691588785047,254,240,0.9448818897637795
gsm8k_test_000935,1,1,1084,743,409,478,1.1687041564792175,336,357,1.0625,431,467,1.0835266821345708
gsm8k_test_000936,1,1,983,484,315,330,1.0476190476190477,282,265,0.9397163120567376,327,329,1.0061162079510704
gsm8k_test_000937,1,1,684,311,215,221,1.027906976744186,205,188,0.9170731707317074,221,205,0.9276018099547512
gsm8k_test_000938,1,1,719,515,268,356,1.328358208955224,228,275,1.206140350877193,278,330,1.1870503597122302
gsm8k_test_000939,1,1,605,228,192,140,0.7291666666666666,167,110,0.6586826347305389,202,150,0.7425742574257426
gsm8k_test_000940,1,1,496,254,148,159,1.0743243243243243,137,143,1.0437956204379562,153,165,1.0784313725490196
gsm8k_test_000941,1,1,492,197,152,124,0.8157894736842105,135,108,0.8,157,127,0.8089171974522293
gsm8k_test_000942,1,1,695,284,229,173,0.7554585152838428,202,139,0.6881188118811881,234,170,0.7264957264957265
gsm8k_test_000943,0,0,807,504,280,303,1.082142857142857,249,254,1.0200803212851406,289,318,1.1003460207612457
gsm8k_test_000944,1,1,461,280,159,178,1.119496855345912,154,149,0.9675324675324676,177,174,0.9830508474576272
gsm8k_test_000945,0,0,1162,631,412,368,0.8932038834951457,393,316,0.8040712468193384,436,373,0.8555045871559633
gsm8k_test_000946,1,1,374,222,125,132,1.056,108,110,1.0185185185185186,137,141,1.0291970802919708
gsm8k_test_000947,1,1,202,160,60,98,1.6333333333333333,58,90,1.5517241379310345,67,100,1.492537313432836
gsm8k_test_000948,1,1,615,490,198,296,1.494949494949495,180,272,1.511111111111111,202,290,1.4356435643564356
gsm8k_test_000949,0,1,562,341,207,163,0.7874396135265701,194,166,0.8556701030927835,223,169,0.757847533632287
gsm8k_test_000950,1,1,509,558,210,342,1.6285714285714286,183,293,1.6010928961748634,221,351,1.588235294117647
gsm8k_test_000951,0,0,800,183,242,128,0.5289256198347108,225,113,0.5022222222222222,250,129,0.516
gsm8k_test_000952,0,0,801,494,266,323,1.2142857142857142,235,264,1.123404255319149,281,317,1.1281138790035588
gsm8k_test_000953,0,1,909,448,291,291,1.0,269,239,0.8884758364312267,299,282,0.9431438127090301
gsm8k_test_000954,1,1,836,467,253,254,1.0039525691699605,226,229,1.0132743362831858,264,264,1.0
gsm8k_test_000955,1,1,808,453,242,292,1.2066115702479339,214,233,1.088785046728972,246,295,1.1991869918699187
gsm8k_test_000956,1,0,837,247,250,146,0.584,250,131,0.524,262,154,0.5877862595419847
gsm8k_test_000957,1,1,366,314,142,169,1.1901408450704225,138,158,1.144927536231884,144,172,1.1944444444444444
gsm8k_test_000958,1,1,562,267,164,156,0.9512195121951219,154,129,0.8376623376623377,177,160,0.903954802259887
gsm8k_test_000959,1,1,860,296,262,175,0.6679389312977099,253,154,0.6086956521739131,275,171,0.6218181818181818
gsm8k_test_000960,0,0,1568,548,513,366,0.7134502923976608,484,327,0.6756198347107438,516,360,0.6976744186046512
gsm8k_test_000961,1,1,316,245,116,152,1.3103448275862069,102,125,1.2254901960784315,125,156,1.248
gsm8k_test_000962,0,1,459,232,159,158,0.9937106918238994,132,130,0.9848484848484849,163,157,0.9631901840490797
gsm8k_test_000963,1,1,749,321,308,223,0.724025974025974,266,191,0.7180451127819549,318,222,0.6981132075471698
gsm8k_test_000964,1,1,597,274,187,165,0.8823529411764706,172,139,0.8081395348837209,197,171,0.868020304568528
gsm8k_test_000965,1,1,1129,577,387,409,1.0568475452196382,349,319,0.9140401146131805,396,384,0.9696969696969697
gsm8k_test_000966,1,1,703,661,226,390,1.7256637168141593,218,365,1.6743119266055047,240,400,1.6666666666666667
gsm8k_test_000967,1,1,562,322,212,194,0.9150943396226415,196,170,0.8673469387755102,221,200,0.9049773755656109
gsm8k_test_000968,1,1,779,177,260,123,0.47307692307692306,233,102,0.43776824034334766,269,119,0.4423791821561338
gsm8k_test_000969,1,1,577,301,202,201,0.995049504950495,179,168,0.9385474860335196,210,204,0.9714285714285714
